0.897066666667,0.877714285714,6.732,14
0.872533333333,0.846222222222,5.2384,18
0.717333333333,4.232,8.6144,8
0.746133333333,1.38181818182,3.73333333333,22
0.576,1.95446153846,2.47085714286,26
0.3936,12.1173333333,7.88266666667,5
0.777066666667,1.3344,4.24145454545,20
0.6912,3.08266666667,6.91733333333,11
0.221866666667,3.89066666667,1.10933333333,23
0.825066666667,3.488,12.384,6
0.914133333333,0.426666666667,4.22153846154,24
0.549866666667,3.376,4.71314285714,14
0.165333333333,25.024,4.976,3
0.453866666667,4.096,3.404,15
0.903466666667,0.64,5.424,18
0.7696,1.06338461538,3.552,25
0.635733333333,1.67876923077,2.93661538462,25
0.765333333333,2.8096,9.1904,9
0.904,0.954666666667,7.75314285714,12
0.635733333333,1.81866666667,2.93661538462,24
0.4224,3.4624,2.5376,19
0.394133333333,7.264,4.736,9
0.8688,1.30666666667,7.45142857143,12
0.891733333333,1.2928,8.92266666667,10
0.953066666667,0.696,11.4432,8
0.471466666667,7.92,7.08,7
0.757333333333,2.9056,7.57866666667,10
0.922133333333,0.515555555556,6.15111111111,17
0.354666666667,38.688,21.312,1
0.935466666667,1.92,18.72,4
0.932266666667,1.344,18.656,5
0.477866666667,15.648,14.352,3
0.957866666667,0.416,8.21485714286,12
0.565866666667,13.008,16.992,3
0.6064,11.792,12.1386666667,4
0.939733333333,0.3584,5.12872727273,20
0.622933333333,5.648,9.352,7
0.8928,2.13333333333,13.4,6
0.738133333333,2.61333333333,7.38666666667,11
0.877866666667,0.912,6.588,15
0.796266666667,2.032,6.82971428571,12
0.869866666667,0.864,5.80266666667,17
0.7936,12.352,47.648,1
0.957333333333,0.316,6.38577777778,16
0.744533333333,5.09866666667,11.176,6
0.878933333333,2.41066666667,17.5893333333,5
0.8752,0.677818181818,4.37866666667,22
0.661866666667,4.0512,6.624,10
0.845866666667,4.608,25.392,3
0.9056,0.433230769231,3.88342857143,26
0.7904,6.272,23.728,3
0.878933333333,1.808,13.192,7
0.7184,2.108,5.392,15
0.542933333333,2.49018181818,2.96436363636,21
0.913066666667,0.432,4.21661538462,24
0.931733333333,0.677333333333,9.32266666667,11
0.953066666667,0.464,8.17371428571,12
0.819733333333,0.599111111111,2.73422222222,35
0.838933333333,1.60533333333,7.19542857143,12
0.898666666667,0.756,5.99466666667,16
0.8608,0.693333333333,3.97538461538,24
0.4768,3.48444444444,2.864,18
0.6944,1.8304,3.79054545455,20
0.578666666667,2.5248,3.4752,19
0.576533333333,6.344,8.656,7
0.751466666667,0.551111111111,1.61142857143,54
0.826133333333,1.15555555556,4.96,18
0.9536,0.5504,9.54133333333,10
0.882666666667,0.876,5.888,16
0.968,0.3776,9.68533333333,10
0.72,1.048,2.702,31
0.5024,4.97066666667,5.02933333333,11
0.730666666667,2.30857142857,6.26285714286,13
0.879466666667,0.8,5.28,18
0.272533333333,6.23542857143,2.336,13
0.753066666667,2.9568,9.0432,9
0.798933333333,0.752,2.82164705882,32
0.871466666667,1.28,8.72,11
0.821866666667,0.888,3.79569230769,24
0.8256,1.15911111111,4.9568,18
0.530133333333,2.816,3.184,19
0.6752,2.432,5.068,15
0.518933333333,3.604,3.896,15
0.967466666667,0.48,11.616,8
0.688533333333,1.24373333333,2.584,30
0.671466666667,0.656,1.30064516129,60
0.864533333333,1.6192,8.65066666667,10
0.835733333333,1.228,6.272,15
0.603733333333,2.15854545455,3.02133333333,22
